id,company_id,project_id,main,sku,ean,isbn10,title,description,images2,size,categories,brand,gender,author,publisher,binding,edition,number_of_pages,dimensions,weight,publish_date,language,delivery,amazon_rank_number,spnl_stock,spnl_cost,spfr_stock,spfr_cost,sp1_stock,sp1_cost,sp2_stock,sp2_cost,sp3_stock,sp3_cost,sp5_stock,sp5_cost,sp7_stock,sp7_cost,image_ids,added_import_id,processing_stock
34992,1,1,1,NULL,9.78374E+12,3743213257,"Nachtsilber (Band 1) - Die Dunkle DrachenhÃ¼terin: Nimm dein Schicksal selbst in die Hand! - AuÃŸergewÃ¶hnliches Fantasy-Abenteuer in einer Welt voller Magie, Sterne und Drachen ab 10 Jahren","Das Buch ist bei deiner Buchhandlung vor Ort und bei vielen Online-Buchshops erhÃ¤ltlich!Eine Prophezeiung, die alles verÃ¤ndert Der Schock ist groÃŸ, als Paisley ihr Schicksal in Form einer Sternenkarte auf das Handgelenk geprÃ¤gt bekommt. Sie soll bald sterben! Den Grund dafÃ¼r findet Paisley schnell heraus: Eine uralte, bÃ¶se Macht erhebt sich im Untergrund. Hat die Dunkle DrachenhÃ¼terin etwas mit dem Verschwinden von Paisleys Mutter zu tun? Ihr bleibt nur ein Weg, dies herauszufinden Ã¢â‚¬Â¦ Sie muss ihr Schicksal selbst in die Hand nehmen! Band 1 der atemberaubenden Drachenfantasy In der actionreichen und abenteuerlichen Fantasy-Reihe tauchen Kinder ab 10 Jahren ein in eine Welt voller mÃ¤chtiger Drachen und geheimnisvoller Sterne. Die mutige Heldin erinnert an Katniss Everdeen und nimmt ihr Schicksal selbst in die Hand. Ãœberraschende Wendungen und ein gelungenes Worldbuilding in einem fiktiven London machen die Kinderbuchreihe zu einem wahren Page Turner. Der Titel ist bei Antolin gelistet. Klimaneutrales Produkt - Wir unterstÃ¼tzen ausgewÃ¤hlte Klimaprojekte",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Loewe KinderbÃ¼cher,Loewe,Hardcover,1st edition,336,15.3 x 2.8 x 21.5 cm,,7/19/2023,,NULL,31204,0,0,0,0,19,10.44,51,10.43,0,0,0,0,0,0,11315,1,0
34993,1,1,1,NULL,9.78375E+12,3751203648,Die Olchis. Olchi-Opas krÃ¶tigste Abenteuer: Bild ersetzt Wort. Lesestarter 1. Lesestufe,"Mit den Olchis die Welt der Buchstaben erobern.Es ist Abend in Schmuddelfing, aber die Olchi-Kinder sind noch putzmunter. Nicht mal Olchi-Mamas Einschlaflied bringt sie zur Ruhe. Da beginnt Olchi-Opa krÃ¶tiges Olchi-Garn zu spinnen â€“ und gibt die abenteuerlichste Gute-Nacht-Geschichte aller Zeiten zum Besten. Er erzÃ¤hlt von damals, als er Taucher-Olchi in der Tiefsee war. Er erzÃ¤hlt, wie er als Astronauten-Olchi im Weltraum und als Seefahrer-Olchi auf dem Ozean unterwegs war. Und er berichtet von seinem legendÃ¤ren Rekord im lange Schlafen. Den wollen die Olchi-Kinder natÃ¼rlich brechen. Die Â»LesestarterÃ‚Â« von Oetinger bringen auch leseschwache Kinder zum Lesen. Wie? Mit liebenswerten Figuren, einfachen Texten, und beliebten Themen. Und mit Hilfe kleiner Symbolbilder lassen sich Olchi-Opas Abenteuer jetzt sogar noch einfacher lesen. Die Vignetten erleichtern das TextverstÃ¤ndnis und bereiten kleinen LeseanfÃ¤nger*innen schnell ein Erfolgserlebnis. Die lustigen Bildchen machen zudem SpaÃŸ und kitzeln die Fantasieknospen. Beim GrÃ¤tenfurz! So lustig ist Lesenlernen mit den Olchis. Herzlichen GlÃ¼ckwunsch, Erhard Dietl! Ein neuer Ã¢â‚¬Å¾LesestarterÃ¢â‚¬Å“ zum Geburtstag des Olchi-Autors.Ã¢â‚¬Å¾Bild ersetzt WortÃ¢â‚¬Å“ fÃ¼r schnelle Erfolgserlebnisse beim Erlernen von Buchstaben und Worten.Die Symbol-Methode wird Dir SpaÃŸ machen und das Lesenlernen wird damit kinderleicht.Einzigartige Charaktere, Wortwitz und jede Menge Humor fÃ¼r Leser*innen ab 7 Jahren",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Erhard Dietl,Oetinger,Hardcover,1st edition,64,15.5 x 1.2 x 21.8 cm,,4/14/2023,,NULL,184197,0,0,0,0,11,6.08,6,6.07,0,0,0,0,0,0,11316,1,0
34994,1,1,1,NULL,9.78024E+12,241529611,The Three Wishes,"If you had three wishes, what would you wish for? Anthony Browne is back with a brilliantly funny story with a moral message at its heart.Lambert, Hilda and Ros are bored on the sofa, watching tv and a little bit grumbly. . . However after a surreal turn of events, the three friends are visited by a mysterious blue fairy who gives them more than they bargained for. Be careful what you wish for, it might just come true...The Three Wishes is a hilarious twist on a tale that focuses on the importance of being content and present in the moment",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Anthony Browne,Puffin,Hardcover,,32,26 x 1 x 28.4 cm,,8 Sept. 2022,,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85917,1,0
34995,1,1,1,NULL,9.78024E+12,241540445,Star Wars Jedi Pocket Expert: All the Facts You Need to Know,"Become an instant Jedi expert with this handy pocket-sized guide! Everyone knows what a Jedi is. But can you tell your Ki-Adi-Mundi from your Ahsoka Tano? Do you know which Jedi served on the Jedi High Council, or which Master trained which Padawan? Well, if not, don't worry--just about everything you need to know about Jedi can be found in the pages of this Pocket Expert.Packed with facts, stats and interesting info about the most legendary Jedi in the galaxy, with this book in your pocket you'll be a Jedi Master in no time!Ã‚Â© AND Ã¢â€žÂ¢ 2022 LUCASFILM LTD",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Catherine Saunders,DK Children,Paperback,,80,10.2 x 0.9 x 19.1 cm,,5/5/2022,,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85918,1,0
34996,1,1,1,NULL,9.78024E+12,241552397,The Fairytale Hairdresser and Aladdin,"This bestselling picture book has had a gorgeous makeover!Meet Kittie, the BEST hairdresser in all of fairyland!Kittie Lacey is off on a very overdue holiday on Aladdin's Magic Carpet Tours. But when she finds herself tangled up in a world of flying carpets and mysterious jewels she needs to put all her skills to the test to rescue Aladdin, free the genie and save the day. Will she manage it?Discover more Fairytale Hairdresser adventures:The Fairytale Hairdresser and RapunzelThe Fairytale Hairdressser and the Little MermaidThe Fairytale Hairdresser and Beauty and the BeastThe Fairytale Hairdresser and CinderellaThe Fairytale Hairdresser and Sleeping BeautyThe Fairytale Hairdresser and Snow WhiteThe Fairytale Hairdresser and the Sugar Plum FairyThe Fairytale Hairdresser and the Princess and the PeaThe Fairytale Hairdresser and the Princess and the FrogThe Fairytale Hairdresser and ThumbelinaThe Fairytale Hairdresser and Red Riding Hood",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Abie Longstaff,Puffin,Paperback,,32,27.7 x 0.4 x 22.8 cm,,9 Jun. 2022,,NULL,3598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85919,1,0
34997,1,1,1,NULL,9.78379E+12,3785574932,"Beast Quest (Band 23) - Drako, Atem des Zorns: Spannendes Buch ab 8 Jahre","Das Buch ist bei deiner Buchhandlung vor Ort und bei vielen Online-Buchshops erhÃ¤ltlich!Tom und seinen Freunden droht von allen Seiten Gefahr. Eine schreckliche Krankheit hat die Menschen von Avantia befallen und Drako, der Eisdrache, hÃ¤lt das gute Biest Eposs gefangen. Als der bÃ¶se Magier Malvel in den Kampf gegen Drako eingreift, scheint alles verloren. Seine neue Mission fÃ¼hrt Tom zurÃ¼ck nach Avantia. Dort muss er die Geisterbiester bekÃ¤mpfen, um die Teile eines magischen Amuletts zu erhalten. Nur mit dessen Hilfe kann er seinen Vater Taladon befreien. Actionreiche Fantasy, spannende Missionen und gefÃ¤hrliche Biester! Die erfolgreiche Kinderbuchreihe mit zahlreichen Illustrationen ist besonders fÃ¼r Jungs ab 8 Jahren geeignet. Mehr Infos rund um Beast Quest und tolle Extras unter: www.beastquest.de",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Loewe KinderbÃ¼cher,Loewe,Hardcover,2nd edition,128,13 x 1.7 x 20 cm,,9 Oct. 2012,,NULL,112367,0,0,0,0,23,5.82,3,5.82,0,0,0,0,0,0,11317,1,0
34998,1,1,1,NULL,9.78379E+12,3785587619,Das magische Baumhaus junior (Band 12) - Rettung fÃ¼r die kleinen EisbÃ¤ren: Kinderbuch zum Vorlesen und ersten Selberlesen - Mit farbigen Illustrationen - FÃ¼r MÃ¤dchen und Jungen ab 6 Jahre,"Das Buch ist bei deiner Buchhandlung vor Ort und bei vielen Online-Buchshops erhÃ¤ltlich!+ BÃ¼cher, die Kinder gerne lesen wollen + Beliebte Themen: Abenteuer, Tiere und fremde LÃ¤nder + Hochwertiges Hardcover + Mit vielen Illustrationen + Bereits Ã¼ber 10 Millionen verkaufte BÃ¼cher der Baumhaus-Reihe + Ausgewogenes Text-Bild-VerhÃ¤ltnis + GroÃŸe Schrift + Kurze Kapitel + Das magische Baumhaus ist in der Arktis gelandet! Ein Arktisbewohner bringt Anne und Philipp mit einem Hundeschlitten zu seinem Iglu. Dort toben die Geschwister mit zwei EisbÃ¤renkindern im Schnee. PlÃ¶tzlich hÃ¶ren sie ein Knacken. Sie sind auf einer Eisscholle, die immer weiter vom Festland wegtreibt! Doch dann kommt unerwartete Hilfe auf vier Pfoten ... Basierend auf der OriginalausgabeDas magische Baumhaus â€“ Ã¢â‚¬Å¾Auf den Spuren der EisbÃ¤renÃ¢â‚¬Å“. GekÃ¼rzt und zum Vorlesen bearbeitet, mit vielen farbigen Illustrationen. Die beliebte Kinderbuch-Reihe von Bestsellerautorin Mary Pope Osborne zum Vorlesen und ersten Selberlesen. Die Geschwister Anne und Philipp reisen mit dem magischen Baumhaus durch die Zeit, entdecken ferne LÃ¤nder und erleben spannende Abenteuer. Mit vielen bunten Bildern, besonders fÃ¼r Kinder ab 6 Jahren geeignet. Mehr Infos zur Reihe und tolle Extras unter: www.MagischesBaumhaus.de",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Mary Pope Osborne,Loewe,Hardcover,3rd edition,80,15.3 x 1.1 x 21.5 cm,,19 Jun. 2017,,NULL,29708,0,0,0,0,21,5.2,21,5.2,0,0,0,0,0,0,11318,1,0
34999,1,1,1,NULL,9.78379E+12,3788645776,Metallic-Sticker Malbuch. Pferde / SchÃ¶ne Ausmalmotive mit Pferden und Ponys / 45 Metallic-Sticker / Mal- und StickerspaÃŸ fÃ¼r MÃ¤dchen und Jungen ab 5 ... mit Metallic-Effekt (MalbÃ¼cher und -blÃ¶cke,"Viel MalspaÃŸ und Sticker mit tollem Metallic-EffektDieses Metallic-Sticker Malbuch ist ein Muss fÃ¼r alle kleinen Pferde-Fans. Auf den 32 illustrierten Ausmalseiten finden sich viele schÃ¶ne bunte Motive wie tapsige Fohlen oder Pferderennen. Die schimmernden Metallic-Sticker sind auf einem separaten Bogen und vielseitig einsetzbar. Sie kÃ¶nnen Freundealben oder die Brotdose verzieren. Ein kreativer Mal- und StickerspaÃŸ fÃ¼r Kinder ab 5 Jahren, der keinen Platz fÃ¼r Langeweile lÃ¤sst. Die Besonderheiten des Metallic-Sticker MalbuchsSchÃ¶ne Motive rund um Pferde und Ponys zum Ausmalen45 Metallic-Sticker auf einem separaten Boden im HeftAbwechslungsreiche BeschÃ¤ftigung fÃ¼r zuhause und unterwegs FÃ¼r wen eignet sich das Malbuch?FÃ¼r MÃ¤dchen und Jungen ab 5 JahrenFÃ¼r alle Kinder, die das Pferde und Ponys liebenFÃ¼r alle, die ein schÃ¶nes Geschenk oder Mitbringsel suchen",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Corina Beurenmeister,Tessloff Verlag Ragnar Tessloff GmbH & Co. KG,Pamphlet,1st edition,0,20 x 0.5 x 28 cm,,6 Feb. 2023,,NULL,259047,0,0,0,0,25,4.78,3,4.89,0,0,0,0,0,0,11319,1,0
35000,1,1,1,NULL,9.78379E+12,3788676795,WAS IST WAS Erstes Lesen Band 23. Das alte Rom / ExtragroÃŸe Schrift und leichter Satzbau fÃ¼r Leseeinsteiger / FÃ¼r Kinder ab der 2. Klasse,"Viel Geschichte, viel SpaÃŸ! Lesetraining fÃ¼r Erstleser Noch heute gibt es zahlreiche Orte, an denen uns Spuren des rÃ¶mischen Reichs begegnen. Was erzÃ¤hlen diese Zeugnisse Ã¼ber das Leben in dieser Zeit? Wie ging es zu im alten Rom? Welche Erfindungen machten die alten RÃ¶mer? Was sind Gladiatoren und wie kÃ¤mpften die Soldaten? Die Antworten auf diese Fragen und noch viele Themen mehr finden sich in dem neuen Band der erfolgreichen Reihe Ã¢â‚¬Å¾Erstes LesenÃ¢â‚¬Å“.Die Besonderheiten des Lesebuchs: GroÃŸe Schrift fÃ¼r leichte LesbarkeitEinfacher SatzbauGut proportionierte Textabschnitte Lesequiz am Ende jedes KapitelsBunte Fotos und Illustrationen Handliches Format â€“ auch gut fÃ¼r unterwegs geeignet An wen richtet sich das Erstlesebuch: an Erstleserinnen und Erstleseran Kinder ab der 2. Klasse Grundschule an MÃ¤dchen und Jungenan Kinder, die sich fÃ¼r das alte Rom und Geschichte interessierenan alle, die ein schÃ¶nes Geschenk fÃ¼r Geburtstag, Schulanfang oder Weihnachten suchen Ãœber WAS IST WAS Erstes LesenDie Wissensreihe fÃ¼r Erstleser. Die groÃŸe Fibelschrift, ein klares Layout und kurze Textabschnitte unterstÃ¼tzen perfekt das selbststÃ¤ndige Lesen. InfokÃ¤sten, frÃ¶hliche Illustrationen und eindrucksvolle Fotos machen neugierig und erleichtern LeseanfÃ¤ngern den Texteinstieg. Originelle Character begleiten die Kinder unterhaltsam und humorvoll durch das Thema. Anhand von Lesequizzen am Ende jedes Kapitels und des gesamten Buches kÃ¶nnen die Erstleser spielerisch testen, ob sie das Gelesene richtig verstanden haben. Alle BÃ¼cher der Reihe Ã¢â‚¬Å¾Erstes LesenÃ¢â‚¬Å“ sind auf Antolin gelistet",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Christina Braun,Tessloff Verlag Ragnar Tessloff GmbH & Co. KG,Hardcover,1st edition,64,17.5 x 1.1 x 24.5 cm,,27 Mar. 2023,,NULL,10140,0,0,0,0,26,5.86,0,0,0,0,0,0,0,0,11320,1,0
3321081,1,2,1,849146,3.40136E+12,NULL,Laboratoire Dermatologique Sensifine Ar Eau Micellaire By Svr 200 Ml,<p>SVR LABORATOIRE DERMATOLOGIQUE Sensifine Ar Eau Micellaire</p>,,200 ml,Persoonlijke verzorging | Gezichtsreiniging | Oogmake-upreiniging,SVR,Women,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,43,5.46,"301,041,301,042,301,000,000,000",3,0
35001,1,1,1,NULL,9.78024E+12,241621887,"Leonora Bolt: Eco Engineer (Leonora Bolt: Secret Inventor, 3","Book 3 in the LEONORA BOLT: SECRET INVENTOR seriesLeonora Bolt makes amazing gadgets from any old junk. And her inventions have already stopped villainous Uncle Luther TWICE, though she hasn't rescued her super-scientist parents from him - yet.Leonora and her pals find clues that lead them to Luther's latest evil plan. It's an amusement park called Brightworld built in a desert, under a massive snow globe - and it's terrible for the environment!But when all their fancy-pants gadgets fail in the hot-hot heat, it's down to Leonora to use her eco-engineering imagination. Can she invent something to shut down Brightworld and save her parents - before there's a meltdown?With nothing but courage and Leonora's trusty tool belt to hand, the gang must battle swirling sandstorms, navigate plunging canyons and finish Uncle Luther...FOD GOOD!Praise for LEONORA BOLT:'A hilariously silly adventure' - The Guardian'Fizzing with fun, friendship and fabulous inventions!' - Maria Kuzniar, author of The Ship of Shadows'A joyous story' - i",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Lucy Brandt,Puffin,Paperback,,208,12.95 x 1.27 x 19.56 cm,,4/20/2023,,NULL,1340,0,0,0,0,0,0,2,6.38,0,0,0,0,0,0,85920,1,0
35002,1,1,1,NULL,9.78024E+12,241628563,"The First Shadowdragon (The Last Firefox, 2","All legends start somewhere . . .After defeating the evil Grendilock and saving Cadno, the last firefox, Charlie Challinor is looking forward to a well-earned rest. But when a familiar face appears from the realm of Fargone, Charlie's family is once again swept up into adventure.Along with Lippy, Roo and new magical friend Blodyn, Charlie must travel to Fargone to face the dreaded Draig, the shadowy monster that is slowly draining the life from the land - and uncover the lost secret that links Draig's history to Charlie's own . . .The magical sequel to The Last Firefox, one of the most exciting children's debuts of 2022",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Lee Newbery,Puffin,Paperback,,352,12.8 x 3 x 19.6 cm,,4/27/2023,,NULL,1566,0,0,0,0,0,0,3,6.38,0,0,0,0,0,0,85921,1,0
35003,1,1,1,NULL,9.78385E+12,3845111852,"Nelson Mini-BÃ¼cher: Gut gebrÃ¼llt, liebe Monster! 1-4: Geschichten aus der Monsterschule - 24 Mini-BÃ¼cher im Display","Was gibt es Aufregenderes als endlich zu den Ã¢â‚¬Å¾GroÃŸenÃ¢â‚¬Å“ zu gehÃ¶ren? Um ein echtes Monster zu werden muss man allerlei lernenÃ¢â‚¬Â¦ ob Spinnenbeine zÃ¤hlen, den Mond anheulen oder eine schleimige Monstertorte zu backen. In Ã¢â‚¬Å¾Gut gebrÃ¼llt, liebe MonsterÃ¢â‚¬Å“ durchleben fÃ¼nf kleine Monster gemeinsam mit ihrer Lehrerin Frau KrittleschnÃ¼ff HÃ¶hen und Tiefen des Schulalltags, lernen den Umgang miteinander und die wesentlichen Normen und Werte wie Freundschaft, Teilen, FÃ¼rsorge und Teamgeist kennen. Vorschulkinder erhalten dadurch wertvolle Einblicke in das Thema Schule, Gruppendynamik und kÃ¶nnen anhand der erlebten Geschichten ihre sozialen und emotionalen Kompetenzen reflektieren und schulen.Inhalte der MinibÃ¼cher:Allerbeste Freunde: Thema Freundschaft, man kann auch mehrere Freude habenIch will die Puppe: anderen helfenBuh-Sterne: lernen, Ã¢â‚¬Å¾selber Ã¢â‚¬Å¡BuhÃ¢â‚¬Ëœ zu sagenÃ¢â‚¬Å“ und die eigene Stimme zu finden, Angst Ã¼berwindenÃ‚Â Rotbeeren-Klecksbuchen: gemeinsam etwas erreichen, sich nicht in den Vordergrund spielen, TeamworkUnd das sind die kleinen Monster: Schuffelplumps, FlÃ¼gelchen, Piepa, Jumbo und WinzelschÃ¶n mit ihrer Lehrerin Frau KrittleschnÃ¼ff! Kernthemen: erster Schulalltag, Wertevermittlung: Freundschaft, Teilen, Teamarbeit, Anstand, Toleranz GroÃŸer Erfolg auf BBCAb 3. Dezember 2018 werden tÃ¤glich 3 Folgen im KiKA ausgestrahlt Einzigartige, bunt-frÃ¶hliche Farbwelt mit lustigen Monsterfiguren",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,,Nelson,Paperback,1. edition,20,10.8 x 7.2 x 12.6 cm,,31 Jan. 2019,,NULL,2486,0,0,0,0,35,15.54,0,0,0,0,0,0,0,0,11321,1,0
35004,1,1,1,NULL,9.78385E+12,3849420078,Hexe Lilli wird Prinzessin: Happy Kids Books,"Hexe Lilli und der kleine Drache Hektor kÃ¶nnen mit dem Hexensprung durch Raum und Zeit reisen. Dabei erleben sie immer wieder spannende Abenteuer. Lilli wettet mit Hektor, dass das Leben der Prinzessinnen frÃ¼her sehr angenehm war. Dabei entlarven sie einen BetrÃ¼ger",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,o. Angabe,Neuer Favorit Verlag,Pamphlet,,0,15.5 x 0.4 x 15.6 cm,,1 Jan. 2015,,NULL,1587,0,0,0,0,40,0.8,0,0,0,0,0,0,0,0,11322,1,0
35005,1,1,1,NULL,9.7804E+12,399257195,Negative Cat: Bilderbuch,"Two-time Caldecott winner Sophie Blackall spins a winning tale about Max, a feline whose behavior doesn't win any raves, except from the boy who believes in him and finds a way to turn a negative into a positive.When a boy is FINALLY allowed to get a cat, he has no doubts about which one to bring home from the shelter. But Max the cat isn't quite what the family expected. He shuns the toy mouse, couldn't care less about the hand-knitted sweater, and spends most of his time facing the wall. One by one, the family gives up on Max, but the boy loves his negative cat so much, he'll do anything to keep him. Even the thing he dreads most: practicing his reading. Which, as it turns out, makes everything positive",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Sophie Blackall,Nancy Paulsen Books,Hardcover,,32,22.56 x 0.89 x 28.58 cm,,31 Aug. 2021,,NULL,1610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85922,1,0
35006,1,1,1,NULL,9.78053E+12,525647775,Mr. Lemoncello and the Titanium Ticket (Mr. Lemoncello's Library,"Can you find your way out of what James Patterson calls the ""coolest library in the world""? For the first time, you are invited INSIDE Mr. Lemoncello's one-of-a-kind Gameworks Factory!From the coauthor of I Funny and Max Einstein--and with 100+ weeks on the New York Times bestseller list--the LEMONCELLO books are laugh-out-loud, puzzle-packed MUST-READS for homes and classrooms across America.Far away from his magical library, everyone's favorite game maker, Luigi Lemoncello, is building something new. Something SECRET. And he's about to let the world see it. Four lucky kids will win the chance to go inside the new Lemoncello-tastic building on a scavenger hunt that will take them through live-action challenges--skyscraper-size Jenga, dizzying real-life Chutes and Ladders, death-defying games of Rush Hour, and more! Each game will get the players closer to the titanium ticket. And only then will the real secret be revealed. . . .Don't miss the bonus puzzle in the back! Look for the rest of the puzzle-packed series--Escape from Mr. Lemoncello's Library, Mr. Lemoncello's Library Olympics, Mr. Lemoncello's Great Library Race, and Mr. Lemoncello's All-Star Breakout Game!PRAISE FOR THE SERIES:44 STATE AWARD LISTS AND COUNTING100+ WEEKS ON THE NEW YORK TIMES BESTSELLER LIST* ""A worthy successor to the original madman puzzle-master himself, Willy Wonka."" --Booklist, starred review",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Chris Grabenstein,Yearling,Paperback,,304,19.7 x 12.9 x 1.84 cm,,5/11/2021,,NULL,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85923,1,0
35007,1,1,1,NULL,9.78191E+12,1910655988,The Apprentice Witch - A Witch Come True,"The war is over and Arianwyn has discovered the secret of the quiet glyphs, but her troubles are far from over. Her day-to-day work as Lull's witch is tricky enough: winter has set in, bringing bad weather, ice imps and befuddling Yule traditions. But when Arianwyn's grandmother is abducted by the traitor on the Council, our witch faces her greatest challenge yet",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,James Nicol,Scholastic UK,Paperback,,352,14.7 x 2.4 x 20.3 cm,,7 Mar. 2019,,NULL,1995,0,0,0,0,33,5.1,0,0,0,0,0,0,0,0,11323,1,0
35008,1,1,1,NULL,9.78072E+12,723290865,Topsy and Tim: Go to London - Read it yourself with Ladybird: Level 2,"Topsy and Tim have an exciting trip to the capital city. What happens when they see the sights and meet the Beefeaters at the Tower of London?Read it yourself with Ladybird is one of Ladybird's best-selling reading series. For over thirty-five years it has helped young children who are learning to read develop and improve their reading skills.Each Read it yourself book is very carefully written to include many key, high-frequency words that are vital for learning to read, as well as a limited number of story words that are introduced and practised throughout. Simple sentences and frequently repeated words help to build the confidence of beginner readers and the four different levels of books support children all the way from very first reading practice through to independent, fluent reading.Each book has been carefully checked by educational consultants and can be read independently at home or used in a guided reading session at school. Further content includes comprehension puzzles, helpful notes for parents, carers and teachers, and book band information for use in schools.Topsy and Tim: Go to London is a Level 2 Read it yourself ebook, ideal for children who have received some initial reading instruction and can read short, simple sentences with help",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Jean Adamson,Ladybird,Paperback,,32,15.24 x 0.38 x 22.86 cm,,7/3/2014,,NULL,828668,0,0,0,0,0,0,3,5.61,0,0,0,0,0,0,85924,1,0
35009,1,1,1,NULL,9.78344E+12,3440163415,"Die drei !!!, BÃ¼cherhelden 2. Klasse, Diebe im GemÃ¼sebeet","Kim, Franzi und Marie sind beste Freundinnen und Detektivinnen! Zusammen haben die drei !!! schon viele knifflige FÃ¤lle gelÃ¶st.Diebe im Schulgarten: MÃ¶hren, Kohl und Salat sind weg! Ein Fall fÃ¼r die drei !!!.Lesen lernen ist schwer? Nicht mit dieser spannenden Geschichte, die auch LeseanfÃ¤nger ab Klassenstufe 2 leicht bewÃ¤ltigen kÃ¶nnen. Illustrationen und ein LeserÃ¤tsel am Ende jedes Kapitels machen den Band abwechslungsreich, sorgen fÃ¼r Erfolgserlebnisse und erhÃ¶hen die Lesemotivation. So macht der Einstieg ins selbststÃ¤ndige BÃ¼cherlesen einfach Spa",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Jule Ambach,Franckh Kosmos Verlag,Hardcover,1st edition,64,15.8 x 1.1 x 22.1 cm,,14 Jun. 2019,,NULL,13990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11324,1,0
3321080,1,2,1,849139,4.04134E+12,NULL,Zeppelin 7680-1 100 Years chronograph herenhorloge,Zeppelin 100 Years Zeppelin 7680-1,,,Herenmode|Sieraden &amp; Horloges|Horloges|Polshorloges,Zeppelin,Unisex,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"301,045,301,046,301,000,000,000",3,0
35010,1,1,1,NULL,9.78344E+12,3440164136,"Die drei !!!, BÃ¼cherhelden 2. Klasse, Spuk im Schloss","Kim, Franzi und Marie sind beste Freundinnen und Detektivinnen! Zusammen haben die drei !!! schon viele knifflige FÃ¤lle gelÃ¶st.Was stimmt nicht auf Burg LÃ¶wenstein? Kim, Franzi und Marie gehen auf Gespensterjagd.Lesen lernen ist schwer? Nicht mit dieser spannenden Geschichte, die auch LeseanfÃ¤nger ab Klassenstufe 2 leicht bewÃ¤ltigen kÃ¶nnen. Illustrationen und ein LeserÃ¤tsel am Ende jedes Kapitels machen den Band abwechslungsreich, sorgen fÃ¼r Erfolgserlebnisse und erhÃ¶hen die Lesemotivation. So macht der Einstieg ins selbststÃ¤ndige BÃ¼cherlesen einfach Spa",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Jule Ambach,Franckh Kosmos Verlag,Hardcover,1st edition,64,19.1 x 1.2 x 24 cm,,16 Jan. 2020,,NULL,11926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11325,1,0
35011,1,1,1,NULL,9.78344E+12,3440172295,"Die drei ??? Kids, 89, Im Geistergarten","Justus, Peter und Bob sind beste Freunde und Detektive! Zusammen haben die drei ??? schon viele knifflige FÃ¤lle gelÃ¶st. Ganz Rocky Beach stÃ¶hnt unter der Sommerhitze, als ein paar unheimliche Touristen in der Stadt auftauchen. Sie benehmen Ã¤uÃŸerst seltsam, lassen ihre Drohnen steigen, stromern durch den Wald und Ã¼ber die Felder und scheinen irgendetwas zu suchen. Zu allem Ãœberfluss werden auch noch aus dem BÃ¼rgermeisterbÃ¼ro alte StadtplÃ¤ne gestohlen. Die drei ??? Kids fragen sich: Was geht hier vor",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Boris Pfeiffer,Kosmos,Hardcover,1st edition,128,13.3 x 1.7 x 19.2 cm,,12 Aug. 2021,,NULL,135845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11326,1,0
